iter	RMSE_SumError	RMSE_SumWeight
1246	1428252.435	7203
1247	1428203.232	7203
1248	1428168.763	7203
1249	1428089.349	7203
1250	1428013.784	7203
1251	1427929.345	7203
1252	1427840.365	7203
1253	1427827.712	7203
1254	1427770.827	7203
1255	1427675.638	7203
1256	1427667.203	7203
1257	1427671.363	7203
1258	1427553.927	7203
1259	1427551.836	7203
1260	1427479.334	7203
1261	1427473.191	7203
1262	1427466.803	7203
1263	1427445.653	7203
1264	1427403.327	7203
1265	1427359.575	7203
1266	1427335.547	7203
1267	1427312.73	7203
1268	1427276.403	7203
1269	1427243.563	7203
1270	1427129.49	7203
1271	1427051.81	7203
1272	1427056.491	7203
1273	1426915.51	7203
1274	1426845.646	7203
1275	1426843.133	7203
1276	1426804.327	7203
1277	1426804.283	7203
1278	1426799.015	7203
1279	1426646.874	7203
1280	1426587.657	7203
1281	1426560.054	7203
1282	1426508.516	7203
1283	1426492.91	7203
1284	1426456.141	7203
1285	1426434.206	7203
1286	1426310.193	7203
1287	1426282.709	7203
1288	1426193.278	7203
1289	1426138.906	7203
1290	1426083.437	7203
1291	1425994.702	7203
1292	1425956.836	7203
1293	1425867.833	7203
1294	1425842.705	7203
1295	1425822.789	7203
1296	1425815.479	7203
1297	1425773.396	7203
1298	1425727.553	7203
1299	1425606.837	7203
1300	1425505.372	7203
1301	1425434.972	7203
1302	1425414.814	7203
1303	1425397.541	7203
1304	1425273.44	7203
1305	1425269.551	7203
1306	1425226.558	7203
1307	1425156.975	7203
1308	1425121.043	7203
1309	1425104.198	7203
1310	1424936.463	7203
1311	1424851.877	7203
1312	1424744.05	7203
1313	1424644.376	7203
1314	1424596.151	7203
1315	1424587.691	7203
1316	1424562.483	7203
1317	1424508.069	7203
1318	1424456.31	7203
1319	1424421.177	7203
1320	1424363.59	7203
1321	1424295.686	7203
1322	1424278.752	7203
1323	1424179.383	7203
1324	1424098.687	7203
1325	1424094.678	7203
1326	1424063.71	7203
1327	1423943.623	7203
1328	1423846.485	7203
1329	1423756.861	7203
1330	1423731.14	7203
1331	1423661.353	7203
1332	1423657.23	7203
1333	1423635.117	7203
1334	1423578.778	7203
1335	1423505.241	7203
1336	1423510.718	7203
1337	1423510.256	7203
1338	1423461.421	7203
1339	1423381.377	7203
1340	1423363.48	7203
1341	1423288.419	7203
1342	1423236.686	7203
1343	1423123.053	7203
1344	1423017.416	7203
1345	1422989.506	7203
1346	1422975.592	7203
1347	1422918.836	7203
1348	1422890.914	7203
1349	1422862.037	7203
1350	1422841.302	7203
1351	1422768.584	7203
1352	1422749.98	7203
1353	1422709.929	7203
1354	1422630.688	7203
1355	1422577.832	7203
1356	1422511.303	7203
1357	1422410.496	7203
1358	1422380.545	7203
1359	1422356.043	7203
1360	1422328.665	7203
1361	1422243.823	7203
1362	1422116.672	7203
1363	1422044.954	7203
1364	1421988.897	7203
1365	1421979.89	7203
1366	1421973.395	7203
1367	1421930.753	7203
1368	1421874.545	7203
1369	1421821.026	7203
1370	1421780.291	7203
1371	1421757.158	7203
1372	1421753.219	7203
1373	1421767.834	7203
1374	1421728.436	7203
1375	1421733.724	7203
1376	1421699.889	7203
1377	1421628.915	7203
1378	1421551.492	7203
1379	1421503.394	7203
1380	1421480.266	7203
1381	1421414.235	7203
1382	1421339.098	7203
1383	1421285.451	7203
1384	1421304.492	7203
1385	1421286.92	7203
1386	1421267.514	7203
1387	1421230.366	7203
1388	1421210.953	7203
1389	1421171.968	7203
1390	1421171.504	7203
1391	1421111.51	7203
1392	1421065.592	7203
1393	1421038.497	7203
1394	1421002.211	7203
1395	1420960.683	7203
1396	1420893.621	7203
1397	1420883.057	7203
1398	1420855.283	7203
1399	1420854.883	7203
1400	1420801.15	7203
1401	1420768.787	7203
1402	1420688.223	7203
1403	1420677.835	7203
1404	1420663.295	7203
1405	1420614.828	7203
1406	1420491.402	7203
1407	1420453.716	7203
1408	1420411.953	7203
1409	1420370.491	7203
1410	1420356.256	7203
1411	1420317.214	7203
1412	1420283.959	7203
1413	1420209.627	7203
1414	1420153.603	7203
1415	1420142.595	7203
1416	1420068.653	7203
1417	1419990.431	7203
1418	1419963.219	7203
1419	1419887.838	7203
1420	1419720.474	7203
1421	1419649.236	7203
1422	1419591.191	7203
1423	1419554.392	7203
1424	1419527.563	7203
1425	1419499.79	7203
1426	1419470.231	7203
1427	1419414.273	7203
1428	1419371.385	7203
1429	1419341.739	7203
1430	1419243.077	7203
1431	1419097.765	7203
1432	1419092.399	7203
1433	1419059.745	7203
1434	1418980.769	7203
1435	1418961.234	7203
1436	1418876.068	7203
1437	1418858.79	7203
1438	1418759.142	7203
1439	1418759.37	7203
1440	1418706.398	7203
1441	1418697.907	7203
1442	1418656.354	7203
1443	1418656.334	7203
1444	1418643.147	7203
1445	1418634.38	7203
1446	1418619.288	7203
1447	1418620.115	7203
1448	1418606.903	7203
1449	1418517.66	7203
1450	1418511.04	7203
1451	1418471.585	7203
1452	1418420.766	7203
1453	1418388.119	7203
1454	1418373.605	7203
1455	1418280.94	7203
1456	1418283.272	7203
1457	1418262.742	7203
1458	1418162.428	7203
1459	1418125.157	7203
1460	1417999.054	7203
1461	1417934.196	7203
1462	1417903.958	7203
1463	1417906.577	7203
1464	1417913.458	7203
1465	1417832.431	7203
1466	1417784.212	7203
1467	1417708.884	7203
1468	1417664.491	7203
1469	1417664.547	7203
1470	1417639.917	7203
1471	1417596.701	7203
1472	1417551.091	7203
1473	1417467.639	7203
1474	1417448.312	7203
1475	1417381.78	7203
1476	1417364.124	7203
1477	1417347.186	7203
1478	1417343.648	7203
1479	1417265.192	7203
1480	1417190.765	7203
1481	1417132.26	7203
1482	1417045.285	7203
1483	1417018.346	7203
1484	1416996.92	7203
1485	1416984.588	7203
1486	1416958.97	7203
1487	1416867.464	7203
1488	1416841.978	7203
1489	1416825.043	7203
1490	1416783.607	7203
1491	1416779.886	7203
1492	1416769.429	7203
1493	1416691.458	7203
1494	1416675.512	7203
1495	1416666.002	7203
1496	1416632.605	7203
1497	1416575.467	7203
1498	1416559.467	7203
1499	1416543.163	7203
1500	1416462.459	7203
1501	1416436.986	7203
1502	1416316.285	7203
1503	1416302.976	7203
1504	1416260.772	7203
1505	1416230.997	7203
1506	1416173.132	7203
1507	1416145.716	7203
1508	1416152.636	7203
1509	1416137.208	7203
1510	1416085.162	7203
1511	1416067.458	7203
1512	1415993.719	7203
1513	1415959.141	7203
1514	1415936.142	7203
1515	1415934.99	7203
1516	1415836.341	7203
1517	1415835.444	7203
1518	1415833.326	7203
1519	1415836.14	7203
1520	1415841.526	7203
1521	1415823.35	7203
1522	1415836.196	7203
1523	1415884.732	7203
1524	1415805.278	7203
1525	1415775.737	7203
1526	1415775.354	7203
1527	1415674.341	7203
1528	1415640.074	7203
1529	1415600.029	7203
1530	1415532.714	7203
1531	1415497.492	7203
1532	1415492.525	7203
1533	1415445.773	7203
1534	1415432.52	7203
1535	1415432.213	7203
1536	1415363.508	7203
1537	1415294.842	7203
1538	1415296.576	7203
1539	1415214.712	7203
1540	1415209.221	7203
1541	1415186.836	7203
1542	1415166.936	7203
1543	1415154.016	7203
1544	1415158.107	7203
1545	1415137.248	7203
1546	1415118.157	7203
1547	1415123.132	7203
1548	1415077.081	7203
1549	1415038.865	7203
1550	1414955.452	7203
1551	1414942.406	7203
1552	1414865.881	7203
1553	1414787.343	7203
1554	1414733.744	7203
1555	1414704.184	7203
1556	1414648.902	7203
1557	1414616.278	7203
1558	1414599.247	7203
1559	1414575.306	7203
1560	1414587.937	7203
1561	1414554.558	7203
1562	1414538.856	7203
1563	1414473.55	7203
1564	1414448.873	7203
1565	1414409.798	7203
1566	1414286.307	7203
1567	1414269.168	7203
1568	1414228.592	7203
1569	1414205.929	7203
1570	1414165.033	7203
1571	1414098.567	7203
1572	1414042.376	7203
1573	1413970.149	7203
1574	1413947.455	7203
1575	1413853.417	7203
1576	1413805.203	7203
1577	1413794.873	7203
1578	1413641.406	7203
1579	1413601.339	7203
1580	1413541.2	7203
1581	1413472.049	7203
1582	1413460.799	7203
1583	1413428.446	7203
1584	1413388.656	7203
1585	1413343.833	7203
1586	1413344.338	7203
1587	1413338.2	7203
1588	1413341.563	7203
1589	1413272.535	7203
1590	1413259.697	7203
1591	1413263.127	7203
1592	1413222.487	7203
1593	1413152.042	7203
1594	1413164.227	7203
1595	1413126.357	7203
1596	1413114.549	7203
1597	1413082.819	7203
1598	1413055.492	7203
1599	1413025.494	7203
1600	1412989.177	7203
1601	1412981.202	7203
1602	1412888.309	7203
1603	1412797.061	7203
1604	1412760.576	7203
1605	1412731.839	7203
1606	1412671.623	7203
1607	1412663.475	7203
1608	1412645.001	7203
1609	1412606.486	7203
1610	1412551.514	7203
1611	1412526.195	7203
1612	1412512.521	7203
1613	1412508.148	7203
1614	1412454.567	7203
1615	1412441.37	7203
1616	1412409.149	7203
1617	1412395.904	7203
1618	1412317.242	7203
1619	1412277.298	7203
1620	1412167.998	7203
1621	1412167.108	7203
1622	1412080.733	7203
1623	1412057.354	7203
1624	1412068.563	7203
1625	1412038.438	7203
1626	1411998.798	7203
1627	1411995.496	7203
1628	1411948.656	7203
1629	1411874.178	7203
1630	1411844.897	7203
1631	1411848.191	7203
1632	1411827.776	7203
1633	1411800.728	7203
1634	1411761.529	7203
1635	1411694.944	7203
1636	1411673.078	7203
1637	1411652.155	7203
1638	1411660.84	7203
1639	1411595.144	7203
1640	1411590.904	7203
1641	1411558.646	7203
1642	1411529.301	7203
1643	1411518.064	7203
1644	1411490.963	7203
1645	1411400.656	7203
1646	1411411.342	7203
1647	1411344.46	7203
1648	1411318.823	7203
1649	1411268.135	7203
1650	1411241.398	7203
1651	1411165.509	7203
1652	1411147.241	7203
1653	1411143.052	7203
1654	1411115.793	7203
1655	1411096.101	7203
1656	1411071.82	7203
1657	1411069.429	7203
1658	1411022.945	7203
1659	1411014.15	7203
1660	1410957.748	7203
1661	1410916.597	7203
1662	1410909.469	7203
1663	1410899.808	7203
1664	1410847.313	7203
1665	1410819.326	7203
1666	1410795.592	7203
1667	1410776.059	7203
1668	1410723.201	7203
1669	1410668.375	7203
1670	1410597.784	7203
1671	1410563.503	7203
1672	1410500.869	7203
1673	1410487.204	7203
1674	1410399.168	7203
1675	1410372.715	7203
1676	1410320.304	7203
1677	1410316.705	7203
1678	1410297.638	7203
1679	1410278.309	7203
1680	1410230.626	7203
1681	1410199.748	7203
1682	1410164.338	7203
1683	1410165.173	7203
1684	1410156.868	7203
1685	1410086.311	7203
1686	1410070.384	7203
1687	1410068.811	7203
1688	1409998.862	7203
1689	1410002.779	7203
1690	1409969.425	7203
1691	1409899.488	7203
1692	1409916.411	7203
1693	1409889.707	7203
1694	1409877.121	7203
1695	1409804.604	7203
1696	1409745.12	7203
1697	1409730.19	7203
1698	1409716.04	7203
1699	1409713.05	7203
1700	1409684.195	7203
1701	1409590.388	7203
1702	1409581.411	7203
1703	1409571.497	7203
1704	1409480.246	7203
1705	1409439.623	7203
1706	1409386.771	7203
1707	1409390.471	7203
1708	1409358.289	7203
1709	1409320.155	7203
1710	1409285.638	7203
1711	1409267.825	7203
1712	1409255.756	7203
1713	1409176.448	7203
1714	1409051.581	7203
1715	1409030.069	7203
1716	1408972.636	7203
1717	1408964.746	7203
1718	1408894.59	7203
1719	1408884.96	7203
1720	1408878.863	7203
1721	1408802.041	7203
1722	1408719.957	7203
1723	1408710.137	7203
1724	1408711.396	7203
1725	1408710.034	7203
1726	1408714.379	7203
1727	1408643.595	7203
1728	1408589.802	7203
1729	1408581.256	7203
1730	1408585.136	7203
1731	1408497.056	7203
1732	1408480.57	7203
1733	1408412.533	7203
1734	1408390.61	7203
1735	1408395.021	7203
1736	1408367.293	7203
1737	1408382.173	7203
1738	1408383.848	7203
1739	1408343.308	7203
1740	1408226.795	7203
1741	1408229.104	7203
1742	1408189.958	7203
1743	1408155.785	7203
1744	1408134.646	7203
1745	1408068.684	7203
1746	1408015.442	7203
1747	1407940.779	7203
1748	1407918.318	7203
1749	1407902.024	7203
1750	1407895.807	7203
1751	1407876.668	7203
1752	1407786.672	7203
1753	1407795.048	7203
1754	1407797.54	7203
1755	1407788.068	7203
1756	1407770.222	7203
1757	1407766.237	7203
1758	1407690.716	7203
1759	1407633.259	7203
1760	1407599.427	7203
1761	1407580.223	7203
1762	1407565.972	7203
1763	1407567.778	7203
1764	1407477.415	7203
1765	1407463.868	7203
1766	1407332.935	7203
1767	1407324.233	7203
1768	1407316.817	7203
1769	1407314.647	7203
1770	1407231.539	7203
1771	1407191.042	7203
1772	1407156.378	7203
1773	1407141.164	7203
1774	1407140.251	7203
1775	1407136.556	7203
1776	1407115.744	7203
1777	1407086.645	7203
1778	1407019.145	7203
1779	1407030.005	7203
1780	1407011.871	7203
1781	1406982.525	7203
1782	1406986.764	7203
1783	1406982.801	7203
1784	1406993.698	7203
1785	1406908.448	7203
1786	1406844.892	7203
1787	1406815.751	7203
1788	1406783.159	7203
1789	1406735.156	7203
1790	1406712.288	7203
1791	1406668.347	7203
1792	1406663.311	7203
1793	1406597.103	7203
1794	1406590.243	7203
1795	1406562.069	7203
1796	1406434.837	7203
1797	1406425.068	7203
1798	1406374.732	7203
1799	1406317.036	7203
1800	1406292.074	7203
1801	1406269.819	7203
1802	1406272.035	7203
1803	1406210.436	7203
1804	1406201.15	7203
1805	1406169.526	7203
1806	1406160.377	7203
1807	1406111.567	7203
1808	1406101.276	7203
1809	1406091.358	7203
1810	1406077.044	7203
1811	1406058.393	7203
1812	1406044.857	7203
1813	1406012.305	7203
1814	1405950.451	7203
1815	1405913.108	7203
1816	1405858.832	7203
1817	1405855.892	7203
1818	1405795.377	7203
1819	1405807.341	7203
1820	1405761.728	7203
1821	1405729.632	7203
1822	1405701.72	7203
1823	1405672.533	7203
1824	1405626.773	7203
1825	1405597.201	7203
1826	1405546.053	7203
1827	1405540.802	7203
1828	1405498.016	7203
1829	1405481.447	7203
1830	1405399.504	7203
1831	1405385.702	7203
1832	1405345.437	7203
1833	1405350.28	7203
1834	1405410.73	7203
1835	1405317.177	7203
1836	1405302.718	7203
1837	1405246.222	7203
1838	1405196.382	7203
1839	1405167.304	7203
1840	1405151.969	7203
1841	1405130.731	7203
1842	1405132.542	7203
1843	1405100.424	7203
1844	1405102.625	7203
1845	1405153.815	7203
1846	1405146.949	7203
1847	1405091.234	7203
1848	1405082.17	7203
1849	1405061.187	7203
1850	1405035.425	7203
1851	1404972.242	7203
1852	1404936.628	7203
1853	1404809.468	7203
1854	1404808.528	7203
1855	1404762.274	7203
1856	1404756.635	7203
1857	1404708.915	7203
1858	1404667.728	7203
1859	1404655.616	7203
1860	1404623.953	7203
1861	1404572.055	7203
1862	1404550.597	7203
1863	1404518.68	7203
1864	1404491.858	7203
1865	1404479.352	7203
1866	1404439.689	7203
1867	1404424.741	7203
1868	1404388.739	7203
1869	1404305.534	7203
1870	1404303.149	7203
1871	1404267.069	7203
1872	1404243.273	7203
1873	1404225.244	7203
1874	1404193.803	7203
1875	1404171.232	7203
1876	1404099.591	7203
1877	1404087.135	7203
1878	1404046.553	7203
1879	1404022.218	7203
1880	1403967.947	7203
1881	1403966.032	7203
1882	1403956.847	7203
1883	1403934.478	7203
1884	1403892.582	7203
1885	1403831.114	7203
1886	1403812.007	7203
1887	1403793.419	7203
1888	1403765.545	7203
1889	1403777.79	7203
1890	1403721.01	7203
1891	1403665.568	7203
1892	1403635.113	7203
1893	1403633.194	7203
1894	1403597.874	7203
1895	1403574.163	7203
1896	1403539.569	7203
1897	1403541.879	7203
1898	1403541.941	7203
1899	1403517.318	7203
1900	1403481.183	7203
1901	1403457.832	7203
1902	1403461.192	7203
1903	1403469.98	7203
1904	1403468.419	7203
1905	1403370.12	7203
1906	1403369.397	7203
1907	1403328.939	7203
1908	1403288.02	7203
1909	1403223.914	7203
1910	1403231.586	7203
1911	1403182.262	7203
1912	1403129.499	7203
1913	1403108.461	7203
1914	1403065.087	7203
1915	1402951.494	7203
1916	1402870.54	7203
1917	1402828.922	7203
1918	1402797.477	7203
1919	1402740.539	7203
1920	1402754.771	7203
1921	1402712.905	7203
1922	1402707.072	7203
1923	1402583.774	7203
1924	1402512.696	7203
1925	1402400.729	7203
1926	1402401.39	7203
1927	1402377.794	7203
1928	1402363.774	7203
1929	1402318.196	7203
1930	1402306.883	7203
1931	1402284.009	7203
1932	1402271.427	7203
1933	1402229.791	7203
1934	1402185.611	7203
1935	1402167.831	7203
1936	1402101.935	7203
1937	1402010.918	7203
1938	1402005.393	7203
1939	1401999.544	7203
1940	1402002.447	7203
1941	1401972.243	7203
1942	1401927.225	7203
1943	1401923.821	7203
1944	1401917.64	7203
1945	1401907.74	7203
1946	1401909.189	7203
1947	1401869.904	7203
1948	1401756.607	7203
1949	1401748.737	7203
1950	1401744.865	7203
1951	1401753.415	7203
1952	1401751.225	7203
1953	1401743.897	7203
1954	1401717.412	7203
1955	1401710.718	7203
1956	1401712.824	7203
1957	1401686.935	7203
1958	1401636.149	7203
1959	1401600.508	7203
1960	1401583.269	7203
1961	1401583.064	7203
1962	1401555.368	7203
1963	1401434.093	7203
1964	1401416.655	7203
1965	1401364.687	7203
1966	1401323.575	7203
1967	1401302.793	7203
1968	1401247.485	7203
1969	1401144.701	7203
1970	1401128.353	7203
1971	1401085.4	7203
1972	1401065.48	7203
1973	1401053.451	7203
1974	1401023.206	7203
1975	1400913.098	7203
1976	1400901.828	7203
1977	1400883.451	7203
1978	1400799.361	7203
1979	1400808.697	7203
1980	1400769.955	7203
1981	1400727.809	7203
1982	1400715.85	7203
1983	1400716.48	7203
1984	1400708.835	7203
1985	1400687.299	7203
1986	1400660.085	7203
1987	1400652.983	7203
1988	1400634.792	7203
1989	1400621.41	7203
1990	1400579.572	7203
1991	1400581.765	7203
1992	1400497.68	7203
1993	1400499.269	7203
1994	1400478.505	7203
1995	1400453.83	7203
1996	1400464.168	7203
1997	1400459.116	7203
1998	1400409.455	7203
1999	1400336.608	7203
2000	1400331.962	7203
2001	1400271.89	7203
2002	1400259.896	7203
2003	1400234.068	7203
2004	1400240.684	7203
2005	1400233.787	7203
2006	1400175.57	7203
2007	1400141.002	7203
2008	1400120.197	7203
2009	1400065.207	7203
2010	1400038.235	7203
2011	1400034.167	7203
2012	1400020.58	7203
2013	1399994.063	7203
2014	1400000.396	7203
2015	1399936.32	7203
2016	1399938.396	7203
2017	1399870.706	7203
2018	1399804.31	7203
2019	1399775.51	7203
2020	1399758.728	7203
2021	1399737.139	7203
2022	1399730.219	7203
2023	1399709.233	7203
2024	1399596.144	7203
2025	1399593.308	7203
2026	1399569.603	7203
2027	1399560.377	7203
2028	1399574.67	7203
2029	1399523.719	7203
2030	1399520.363	7203
2031	1399499.924	7203
2032	1399502.059	7203
2033	1399498.517	7203
2034	1399490.591	7203
2035	1399475.846	7203
2036	1399432.945	7203
2037	1399423.626	7203
2038	1399395.084	7203
2039	1399411.962	7203
2040	1399405.253	7203
2041	1399407.062	7203
2042	1399421.035	7203
2043	1399422.511	7203
2044	1399403.766	7203
2045	1399393.579	7203
2046	1399364.007	7203
2047	1399350.409	7203
2048	1399311.125	7203
2049	1399253.586	7203
2050	1399217.669	7203
2051	1399192.566	7203
2052	1399128.337	7203
2053	1399127.879	7203
2054	1399124.265	7203
2055	1399113.753	7203
2056	1399088.705	7203
2057	1399076.346	7203
2058	1399036.523	7203
2059	1399040.133	7203
2060	1399019.927	7203
2061	1398997.816	7203
2062	1398959.948	7203
2063	1398944.772	7203
2064	1398903.815	7203
2065	1398892.811	7203
2066	1398876.872	7203
2067	1398859.11	7203
2068	1398760.575	7203
2069	1398703.273	7203
2070	1398662.029	7203
2071	1398623.255	7203
2072	1398609.24	7203
2073	1398591.551	7203
2074	1398586.447	7203
2075	1398566.213	7203
2076	1398531.697	7203
2077	1398508.093	7203
2078	1398418.403	7203
2079	1398394.792	7203
2080	1398377.053	7203
2081	1398359.887	7203
2082	1398369.323	7203
2083	1398313.397	7203
2084	1398257.862	7203
2085	1398241.48	7203
2086	1398245.274	7203
2087	1398253.053	7203
2088	1398256.055	7203
2089	1398263.997	7203
2090	1398263.337	7203
2091	1398216.271	7203
2092	1398223.989	7203
2093	1398233.388	7203
2094	1398187.913	7203
2095	1398138.203	7203
2096	1398124.863	7203
2097	1398117.144	7203
2098	1398040.832	7203
2099	1398000.013	7203
2100	1397883.307	7203
2101	1397808.822	7203
2102	1397824.498	7203
2103	1397805.58	7203
2104	1397766.652	7203
